"id","text","labels"
"2516","Human pharmacology of 3,4-methylenedioxymethamphetamine (MDMA, ecstasy) after repeated doses taken 4 h apart Human pharmacology of MDMA after repeated doses taken 4 h apart.^\n3,4-Methylenedioxymethamphetamine (MDMA, ecstasy) is a popular psychostimulant, frequently associated with multiple administrations over a short period of time. Repeated administration of MDMA in experimental settings induces tolerance and metabolic inhibition. The aim is to determine the acute pharmacological effects and pharmacokinetics resulting from two consecutive 100mg doses of MDMA separated by 4h. Ten male volunteers participated in a randomized, double-blind, crossover, placebo-controlled trial. The four conditions were placebo plus placebo, placebo plus MDMA, MDMA plus placebo, and MDMA plus MDMA. Outcome variables included pharmacological effects and pharmacokinetic parameters. After a second dose of MDMA, most effects were similar to those after a single dose, despite a doubling of MDMA concentrations (except for systolic blood pressure and reaction time). After repeated MDMA administration, a 2-fold increase was observed in MDMA plasma concentrations. For a simple dose accumulation MDMA and MDA concentrations were higher (+23.1% Cmax and +17.1% AUC for MDMA and +14.2% Cmax and +10.3% AUC for MDA) and HMMA and HMA concentrations lower (-43.3% Cmax and -39.9% AUC for HMMA and -33.2% Cmax and -35.1% AUC for HMA) than expected, probably related to MDMA metabolic autoinhibition. Although MDMA concentrations doubled after the second dose, most pharmacological effects were similar or slightly higher in comparison to the single administration, except for systolic blood pressure and reaction time which were greater than predicted. The pharmacokinetic-effects relationship suggests that when MDMA is administered at a 4h interval there exists a phenomenon of acute tolerance to its effects.","[0, 1, 1, 0]"
"2535","A Randomized Controlled Trial of Repeated Ketamine Administration for Chronic Posttraumatic Stress Disorder.^\nOBJECTIVE: Posttraumatic stress disorder (PTSD) is a chronic and disabling disorder, for which available pharmacotherapies have limited efficacy. The authors' previous proof-of-concept randomized controlled trial of single-dose intravenous ketamine infusion in individuals with PTSD showed significant and rapid PTSD symptom reduction 24 hours postinfusion. The present study is the first randomized controlled trial to test the efficacy and safety of repeated intravenous ketamine infusions for the treatment of chronic PTSD. METHODS: Individuals with chronic PTSD (N=30) were randomly assigned (1:1) to receive six infusions of ketamine (0.5 mg/kg) or midazolam (0.045 mg/kg) (psychoactive placebo control) over 2 consecutive weeks. Clinician-rated and self-report assessments were administered 24 hours after the first infusion and at weekly visits. The primary outcome measure was change in PTSD symptom severity, as assessed with the Clinician-Administered PTSD Scale for DSM-5 (CAPS-5), from baseline to 2 weeks (after completion of all infusions). Secondary outcome measures included the Impact of Event Scale-Revised, the Montgomery-Åsberg Depression Rating Scale (MADRS), and side effect measures. RESULTS: The ketamine group showed a significantly greater improvement in CAPS-5 and MADRS total scores than the midazolam group from baseline to week 2. At week 2, the mean CAPS-5 total score was 11.88 points (SE=3.96) lower in the ketamine group than in the midazolam group (d=1.13, 95% CI=0.36, 1.91). Sixty-seven percent of participants in the ketamine group were treatment responders, compared with 20% in the midazolam group. Among ketamine responders, the median time to loss of response was 27.5 days following the 2-week course of infusions. Ketamine infusions were well tolerated overall, without serious adverse events. CONCLUSIONS: This randomized controlled trial provides the first evidence of efficacy of repeated ketamine infusions in reducing symptom severity in individuals with chronic PTSD. Further studies are warranted to understand ketamine's full potential as a treatment for chronic PTSD.","[0, 1, 0, 0]"
"2538","Ketamine as a rapid treatment for chronic ptsd: clinical effects and potential biological mechanisms.^\nBackground: Chronic stress and posttraumatic stress disorder (PTSD) have been linked to glutamate system dysfunction. A sub‐anesthetic dose of ketamine, an N‐methyl‐D‐aspartate (NMDA) glutamate receptor antagonist, previously shown to be rapidly effective for treatment‐resistant depression, has been proposed as a potential PTSD treatment. Methods: In a randomized, double‐blind, crossover trial, 41 patients with chronic PTSD, assessed with the SCID‐P and CAPS, were assigned to receive one intravenous infusion of ketamine hydrochloride (0.5 mg/kg) and one infusion of midazolam (0.045 mg/kg), two weeks apart, in randomized counterbalanced order. The primary outcome was improvement on the Impact of Event Scale‐Revised (IES‐R) 24 hours post‐infusion. Additional measures included the CAPS, Montgomery‐Asberg Depression Rating Scale (MADRS), Clinical Global Severity Scales (CGI), among others. Results: PTSD symptom improvement after ketamine infusion was rapid and significantly better than after midazolam, measured 24 hours post‐infusion (mean difference in IES‐R score = 12.7 [95% CI: 2.5‐22.8], p = .02, in analysis of crossover data). Analyses of PTSD symptom improvement after the first infusion, and after adjusting for baseline and 24‐hour depressive symptoms, paralleled this finding. Ketamine infusion was also associated with improvement in comorbid depressive symptoms and GCI scores, with short‐lived, non‐clinically significant dissociative symptoms. Conclusions: Results provide the first evidence of rapid improvement in core PTSD symptoms after ketamine infusion in chronic PTSD patients. Implications for future pharmacologic approaches in patients with chronic PTSD will be discussed, as well as potential biological mechanisms underlying the effects of ketamine in this disabling chronic condition.","[0, 0, 1, 0]"
"2539","Efficacy of intravenous ketamine for treatment of chronic posttraumatic stress disorder: a randomized clinical trial.^\nIMPORTANCE: Few pharmacotherapies have demonstrated sufficient efficacy in the treatment of posttraumatic stress disorder (PTSD), a chronic and disabling condition. OBJECTIVE: To test the efficacy and safety of a single intravenous subanesthetic dose of ketamine for the treatment of PTSD and associated depressive symptoms in patients with chronic PTSD. DESIGN, SETTING, AND PARTICIPANTS: Proof-of-concept, randomized, double-blind, crossover trial comparing ketamine with an active placebo control, midazolam, conducted at a single site (Icahn School of Medicine at Mount Sinai, New York, New York). Forty-one patients with chronic PTSD related to a range of trauma exposures were recruited via advertisements. INTERVENTIONS: Intravenous infusion of ketamine hydrochloride (0.5 mg/kg) and midazolam (0.045 mg/kg). MAIN OUTCOMES AND MEASURES: The primary outcome measure was change in PTSD symptom severity, measured using the Impact of Event Scale-Revised. Secondary outcome measures included the Montgomery-Asberg Depression Rating Scale, the Clinical Global Impression-Severity and -Improvement scales, and adverse effect measures, including the Clinician-Administered Dissociative States Scale, the Brief Psychiatric Rating Scale, and the Young Mania Rating Scale. RESULTS: Ketamine infusion was associated with significant and rapid reduction in PTSD symptom severity, compared with midazolam, when assessed 24 hours after infusion (mean difference in Impact of Event Scale-Revised score, 12.7 [95% CI, 2.5-22.8]; P = .02). Greater reduction of PTSD symptoms following treatment with ketamine was evident in both crossover and first-period analyses, and remained significant after adjusting for baseline and 24-hour depressive symptom severity. Ketamine was also associated with reduction in comorbid depressive symptoms and with improvement in overall clinical presentation. Ketamine was generally well tolerated without clinically significant persistent dissociative symptoms. CONCLUSIONS AND RELEVANCE: This study provides the first evidence for rapid reduction in symptom severity following ketamine infusion in patients with chronic PTSD. If replicated, these findings may lead to novel approaches to the pharmacologic treatment of patients with this disabling condition. TRIAL REGISTRATION: clinicaltrials.gov Identifier: NCT00749203.","[0, 0, 1, 0]"
"2605","Ketamine Versus Midazolam for Depression Relapse Prevention Following Successful Electroconvulsive Therapy: A Randomized Controlled Pilot Trial.^\nOBJECTIVE: Depression relapse after electroconvulsive therapy (ECT) is common (40% at 6 months). Ketamine has a robust antidepressant effect, but there are no reported studies of ketamine for depression relapse prevention. This pilot trial (NCT02414932) was designed to assess feasibility of the proposed trial protocol, including examining reasons for nonrecruitment, nonrandomization, and dropout. METHODS: Patients with unipolar depression referred for ECT were monitored weekly for therapeutic response, using the 24-item Hamilton Rating Scale for Depression (monitoring phase). Those who met standard response criteria were invited to be randomized to a course of 4 once-weekly infusions of ketamine (0.5 mg/kg) or the active comparator, midazolam (0.045 mg/kg), over 40 minutes to examine trial processes (treatment phase). Participants were followed up for 6 months after ECT to assess for relapse. RESULTS: One hundred seventy-five referrals were screened over 18 months, and 68% of eligible participants (n = 43) were recruited to the monitoring phase; 60.5% of participants met ECT response criteria (n = 26), but only 26% (6) of these consented to take part in the treatment phase. These were randomized (3 to ketamine and 3 to midazolam), and no participant completed the 4-week treatment protocol. Information was gathered on reasons for nonrecruitment, nonrandomization, and dropout, which included practical aspects of infusions and lack of interest in further treatment after response to ECT. CONCLUSIONS: The proposed treatment protocol is not suitable for a definitive trial in our center. Information collected on reasons for dropout may inform future clinical trials of intravenous ketamine. TRIAL REGISTRATION: www.clinicaltrials.gov NCT02414932.","[0, 1, 0, 0]"
"2625","Visuospatial working memory impairment in current and previous ecstasy/polydrug users.^\nObjective Previous research suggests that ecstasy users are impaired in processing visuospatial information. However, for the most part, the deficits observed appear to involve the recall and recognition of complex visual and geometric patterns. The present research sought to determine whether ecstasy use was associated with deficits in serial spatial recall and visuospatial working memory (VSWM). Methods Thirty-eight current ecstasy/polydrug users, 16 previous ecstasy/polydrug users and 52 non ecstasy users completed serial simple spatial recall and VSWM tasks. Results Both the current and previous users of ecstasy exhibited deficits on the VSWM task. Following controls for group differences in aspects of cannabis and cocaine use, the overall group effect fell to just below statistical significance. However, the difference contrast comparing users with nonusers continued to demonstrate a statistically significant ecstasy-related VSWM deficit. Conclusions Ecstasy users were impaired in processing visuospatial information especially under conditions of high processing demand. The results are consistent with ecstasy-related impairment either in the short-term posterior parietal and occipital area store or the dorsolateral prefrontal cortex processes, which augment it under conditions of higher processing demands. Further research is needed to pinpoint the actual source of the ecstasy/polydrug-related VSWM deficits that have been observed here and elsewhere. © 2011 John Wiley & Sons, Ltd.","[0, 1, 0, 0]"
"2627","The Association Between the Negative Effects Attributed to Ecstasy Use and Measures of Cognition and Mood Among Users.^\nIn self reports, abstinent ecstasy/polydrug users claim that they experience certain ongoing affective and psychological changes including elevated anxiety, arousal, and depression. In addition, various aspects of cognition (e.g., everyday memory, reasoning, executive functioning) appear to be affected. The present paper investigated the link between these two psychological sequelae. Ninety-five ecstasy/polydrug users completed tests of reasoning, intelligence, information processing speed, executive functioning, and everyday memory. Affect was measured via a mood adjective checklist. Adverse effects attributed to ecstasy were measured via responses to adjectives reflecting changes in users since they started using the drug. In addition, indicators of sleep quality and daytime sleepiness were obtained. Users attributed a number of adverse effects to ecstasy, namely heightened irritability, depression, paranoia, and deteriorating health. Adverse effects were significantly and negatively correlated with aspects of intelligence, everyday memory, and sleep quality. Length of use of ecstasy use was positively correlated with adverse effects. While many users attribute a number of adverse affects to their use of ecstasy, it remains unclear whether these self-perceptions are a corollary of the psychopharmacological effects of the drug or reflect factors which in fact predate its use. © 2009 American Psychological Association.","[0, 0, 0, 1]"
"2669","Modulation of simultaneously collected hemodynamic and electrophysiological functional connectivity by ketamine and midazolam.^\nThe pharmacological modulation of functional connectivity in the brain may underlie therapeutic efficacy for several neurological and psychiatric disorders. Functional magnetic resonance imaging (fMRI) provides a noninvasive method of assessing this modulation, however, the indirect nature of the blood-oxygen level dependent signal restricts the discrimination of neural from physiological contributions. Here we followed two approaches to assess the validity of fMRI functional connectivity in developing drug biomarkers, using simultaneous electroencephalography (EEG)/fMRI in a placebo-controlled, three-way crossover design with ketamine and midazolam. First, we compared seven different preprocessing pipelines to determine their impact on the connectivity of common resting-state networks. Independent components analysis (ICA)-denoising resulted in stronger reductions in connectivity after ketamine, and weaker increases after midazolam, than pipelines employing physiological noise modelling or averaged signals from cerebrospinal fluid or white matter. This suggests that pipeline decisions should reflect a drug's unique noise structure, and if this is unknown then accepting possible signal loss when choosing extensive ICA denoising pipelines could engender more confidence in the remaining results. We then compared the temporal correlation structure of fMRI to that derived from two connectivity metrics of EEG, which provides a direct measure of neural activity. While electrophysiological estimates based on the power envelope were more closely aligned to BOLD signal connectivity than those based on phase consistency, no significant relationship between the change in electrophysiological and hemodynamic correlation structures was found, implying caution should be used when making cross-modal comparisons of pharmacologically-modulated functional connectivity.","[0, 0, 0, 1]"
"2755","In abstinent MDMA users the cortisol awakening response is off-set but associated with prefrontal serotonin transporter binding as in non-users.^\nSerotonergic signaling is considered critical for an appropriate adaptation to stress. We have previously observed that in healthy volunteers, prefrontal serotonin transporter (SERT) binding is positively associated with hypothalamic-pituitary-adrenal (HPA)-axis output in terms of the cortisol awakening response (CAR). Here, we tested (1) if such a correlation persists in a human model of chronic serotonin depletion, namely in 3,4-Methylenedioxymethamphetamine (MDMA or 'Ecstasy') users, and (2) if CAR differed between MDMA users (N = 18) and non-using healthy volunteers (N = 32). Participants underwent SERT brain imaging with [11C]DASB-PET, and performed home-sampling of CAR, defined as the area under curve with respect to cortisol increase from awakening level. When adjusting for age and group, CAR was positively coupled to prefrontal SERT binding (p = 0.006) and MDMA users showed significantly higher CAR than the control group (p = 0.0003). In conclusion, our data confirm the recently described positive association between prefrontal SERT binding and CAR, this time in a human model of serotonin deficiency. Also, we find that CAR was higher in MDMA users relative to non-users. We suggest that the inhibitory control on HPA-axis output is less efficient in the off-balance state established by recent MDMA use, most likely through mechanisms other than those that can be compensated by lowering SERT levels.","[0, 0, 0, 1]"
"2784","MDMA increases recruitment of social brain areas when interacting with cooperative players during an iterated Prisoner's Dilemma.^\nIntroduction: The iterated Prisoner's Dilemma is used to investigate trust, cooperation and responses to violations of these concepts; one among a number of social decision‐making tasks which are increasingly being used to study social cognition. The psychopharmacology of the processes underlying behaviour in these tasks is poorly understood. To address this, we carried out a functional neuroimaging study investigating the effect of the potent serotonergic compound, 3,4‐methylenedioxymethamphetamine (MDMA), on cooperation and trust in an iterated Prisoner's Dilemma (iPD). Methods: Twenty, healthy, male participants were enrolled in to this double‐blind, placebo‐controlled study. 100mg MDMA or placebo was administered prior to playing an iPD during fMRI scanning. Participants played repeated rounds with 'trustworthy' (mostly cooperative) and 'untrustworthy' (mostly uncooperative) opponents, as well as a non‐social control. On each round participants were asked to Compete or Cooperate, received feedback as to the other player's decision, and were asked to rate their trust in the other player. Results: MDMA increased cooperation when playing the trustworthy opponents (OR = 2.01 (1.46 ‐ 2.96), p < 0.001), but not when playing untrustworthy opponents (OR = 1.25 (0.73 ‐ 2.13)) or the non‐social control (OR = 1.05 (0.72 ‐ 1.54)). There was no effect of MDMA on trust ratings. When receiving feedback of the trustworthy players' decisions, MDMA increased activity in regions involved with social cognition, including the mid‐cingulate gyrus, supplementary motor area, superior temporal sulcus, and bilateral insula. Restricting the analysis to just cooperative feedback from trustworthy players did not appreciably alter the results but revealed increased bilateral putamen activation. No other contrasts showed statistically significant results. Discussion: Increased engagement of social brain regions on MDMA underlies greater tolerance for untrustworthy behaviour of cooperative partners. Furthermore, higher activation of the putamen in response to cooperative behaviour suggests greater social reward processing on MDMA. These results provide evidence for some opponent and process dependent specificity in the role of serotonin in social interactions.","[0, 0, 1, 0]"
"2816","Cortisol Modulation by Ayahuasca in Patients With Treatment Resistant Depression and Healthy Controls.^\nMajor depression is a highly prevalent mood disorder, affecting about 350 million people, and around 30% of the patients are resistant to currently available antidepressant medications. Recent evidence from a randomized controlled trial (RCT) supports the rapid antidepressant effects of the psychedelic ayahuasca in treatment-resistant depression. The aim of this study was to explore the effect of ayahuasca on plasma cortisol and awakening salivary cortisol response, in the same group of treatment-resistant patients (MD) and in healthy volunteers (C). Subjects received a single dose of ayahuasca or placebo (dosing session), and both plasma and awakening salivary cortisol response were measured at baseline (before dosing session) and 48 h after the dosing session. Baseline assessment (D0) showed blunted awakening salivary cortisol response and hypocortisolemia in patients, with respect to healthy controls. Salivary cortisol was also measured during dosing session, and we observed higher increases for both C and MD that ingested ayahuasca than placebo. After 48 h from the dosing session with ayahuasca, patients' awakening salivary cortisol response is similar to the ones detected in controls. No significant changes in plasma cortisol levels were observed 48 h after the sessions. Therefore, these findings point to new evidence on the modulation of salivary cortisol levels as a result of an ayahuasca session, both in healthy and depressive volunteers. Considering that cortisol acts in regulation of distinct physiological pathways, emotional and cognitive processes, it is assumed to be critically involved to the etiology of depression and its regulation seems to be important for the treatment and remission of major depression, ayahuasca use as antidepressant should be further investigated. Moreover, this study highlights the importance of psychedelics in the treatment of human mental disorders.","[0, 0, 1, 0]"
"2820","Repeated intranasal ketamine for treatment-resistant depression - the way to go? Results from a pilot randomised controlled trial.^\nBACKGROUND: Ketamine research in depression has mostly used intravenous, weight-based approaches, which are difficult to translate clinically. Intranasal (IN) ketamine is a promising alternative but no controlled data has been published on the feasibility, safety and potential efficacy of repeated IN ketamine treatments. METHODS: This randomised, double-blind, placebo-controlled pilot study compared a 4-week course of eight treatments of 100 mg ketamine or 4.5 mg midazolam. Each treatment was given as 10 separate IN sprays, self-administered 5 min apart. The study was stopped early due to poor tolerability after five treatment-resistant depressed participants were included. Feasibility, safety (acute and cumulative), cognitive and efficacy outcomes were assessed. Plasma ketamine and norketamine concentrations were assayed after the first treatment. RESULTS: Significant acute cardiovascular, psychotomimetic and neurological side effects occurred at doses < 100 mg ketamine. No participants were able to self-administer all 10 ketamine sprays due to incoordination; treatment time occasionally had to be extended (>45 min) due to acute side effects. No hepatic, cognitive or urinary changes were observed after the treatment course in either group. There was an approximately two-fold variation in ketamine and norketamine plasma concentrations between ketamine participants. At course end, one participant had remitted in each of the ketamine and midazolam groups. CONCLUSIONS: IN ketamine, with the drug formulation and delivery device used, was not a useful treatment approach in this study. Absorption was variable between individuals and acute tolerability was poor, requiring prolonged treatment administration time in some individuals. The drug formulation, the delivery device, the insufflation technique and individual patient factors play an important role in tolerability and efficacy when using IN ketamine for TRD.","[0, 1, 0, 0]"
"2822","Increase in PAS-induced neuroplasticity after a treatment course of intranasal ketamine for depression. Report of three cases from a placebo-controlled trial.^\nBACKGROUND: Animal studies suggest that neural plasticity may play a role in the antidepressant effects of a single ketamine dose. However, the potential effects of repeated ketamine treatments on human neuroplasticity are unknown. METHODS: This pilot RCT study measured plasticity-induced changes before and after a ketamine course, in three treatment-resistant depressed subjects, who were randomized to receive 8 intranasal treatments of 100mg ketamine or 4.5mg midazolam. Mood ratings were performed by a trained blinded rater at baseline and 24h-48h after the ketamine course, using the Montgomery Asberg Depression Rating Scale (MADRS). Neuroplasticity was assessed in the motor cortex using a paired associative stimulation (PAS) paradigm at baseline and 24h-48h after the treatment course. No changes in current psychotropic medication or dosage were permitted for 4weeks prior to trial entry and throughout the trial. RESULTS: The subject receiving ketamine, but not those receiving midazolam, presented a marked increase in neural plasticity after the treatment course. However, mood changes were not associated with changes in neural plasticity. LIMITATIONS: Pilot study with small sample size. Concomitant antidepressant medications taken. Plasticity was tested in the motor cortex only, thus the generalizability of these findings to other brain areas cannot be assumed. CONCLUSIONS: These results suggest that a course of intranasal ketamine may enhance synaptic plasticity in subjects with depression, but this was not associated with antidepressant effects. Further research on this topic is warranted.","[0, 1, 0, 0]"
"2861","Optimal dosing for psilocybin pharmacotherapy: Considering weight-adjusted and fixed dosing approaches.^\nBackground: Growing evidence suggests psilocybin, a naturally occurring psychedelic, is a safe and promising pharmacotherapy for treatment of mood and substance use disorders when administered as part of a structured intervention. In most trials to date, psilocybin dose has been administered on a weight-adjusted basis rather than the more convenient procedure of administering a fixed dose. Aims: The present post hoc analyses sought to determine whether the subjective effects of psilocybin are affected by body weight when psilocybin is administered on a weight-adjusted basis and when psilocybin is administered as a fixed dose. Methods: We analyzed acute subjective drug effects (mystical, challenging, and intensity) associated with therapeutic outcomes from ten previous studies (total N = 288) in which psilocybin was administered in the range 20 to 30 mg/70 kg (inclusive). Separate multivariate regression analyses examined the relationships between demographic variables including body weight and subjective effects in participants receiving 20 mg/70 kg (n = 120), participants receiving 30 mg/70 kg (n = 182), and participants whose weight-adjusted dose was about 25 mg (to approximate the fixed dose that is currently being evaluated in registration trials for major depressive disorder) (n = 103). Results: In the 20 mg/70 kg and 30 mg/70 kg weight-adjusted groups, and in the fixed dose group, no significant associations were found between subjective effects and demographic variables including body weight or sex. Across a wide range of body weights (49 to 113 kg) the present results showed no evidence that body weight affected subjective effects of psilocybin. Conclusions: These results suggest that the convenience and lower cost of administering psilocybin as a fixed dose outweigh any potential advantage of weight-adjusted dosing.","[0, 0, 1, 0]"
"2864","Psilocybin-occasioned mystical experiences in the treatment of tobacco addiction.^\nPsilocybin-occasioned mystical experiences have been linked to persisting effects in healthy volunteers including positive changes in behavior, attitudes, and values, and increases in the personality domain of openness. In an open-label pilot-study of psilocybin-facilitated smoking addiction treatment, 15 smokers received 2 or 3 doses of psilocybin in the context of cognitive behavioral therapy (CBT) for smoking cessation. Twelve of 15 participants (80%) demonstrated biologically verified smoking abstinence at 6-month follow-up. Participants who were abstinent at 6 months (n=12) were compared to participants still smoking at 6 months (n=3) on measures of subjective effects of psilocybin. Abstainers scored significantly higher on a measure of psilocybin-occasioned mystical experience. No significant differences in general intensity of drug effects were found between groups, suggesting that mystical-type subjective effects, rather than overall intensity of drug effects, were responsible for smoking cessation. Nine of 15 participants (60%) met criteria for ""complete"" mystical experience. Smoking cessation outcomes were significantly correlated with measures of mystical experience on session days, as well as retrospective ratings of personal meaning and spiritual significance of psilocybin sessions. These results suggest a mediating role of mystical experience in psychedelic-facilitated addiction treatment.","[0, 0, 1, 0]"
"2912","Safety, pharmacokinetic, and pharmacodynamic evaluation of a noribogaine multiple-dose regimen in opioid-dependent subjects.^\nOpioid dependence is a significant public health issue. Improved non‐addictive, non‐opioid treatments to help opioid‐dependent individuals stop opioid use and remain abstinent are needed. Ibogaine has been explored as treatment for substance dependence, but its psychotomimetic effects limit its clinical utility. Noribogaine is an active metabolite of ibogaine and may be more selective in treating opioid dependence without undesirable psychotomimetic effects. Previous clinical studies evaluated single doses of noribogaine and suggested that it is safe and well‐tolerated, but with a concentration‐dependent increase in the QTc interval. This study evaluated the safety, pharmacokinetics (PK), and pharmacodynamics (PD) of noribogaine HCl capsules after multiple dosing in treatment‐seeking opioid‐dependent subjects. Background: The development of treatments for opioid dependence, a significant public health issue, is of high importance. Educational objectives include: (1) describe noribogaine as a potential non‐addictive, non‐opioid treatment for opioid dependence, (2) examine the utility of a predefined dosing algorithm to avoid pronounced QTc prolongation (QTcF >500 msec or ΔQTcF >60 msec) in multiple dose studies of drugs that exhibit a concentration‐dependent increase in the QTc interval, (3) recognize the importance of conducting controlled clinical trials in the opioid‐dependent population while acknowledging the challenges of studying this population. Methods: This was a phase 1B, open‐label, titration study conducted in an inpatient clinical unit. A loading dose of oral noribogaine 80 mg was followed by titrated maintenance dosing (10, 20, 30, or 40 mg, q6h) for up to 5 days. Maintenance dosing considered subjective and objective clinical assessments and QTcF using a predefined algorithm to avoid pronounced QT prolongation (QTcF >500 msec or ΔQTcF >60 msec was exclusionary). Standard safety evaluations, PK, and PD assessments (eg, opioid withdrawal and mood scales) were conducted. Continuous cardiac monitoring was performed via Holter monitor and telemetry. Results: Nine subjects (6 males; mean age 31.2 years) were enrolled. Documented opioid use included heroin and prescription opioids. Cumulative noribogaine doses ranged from 80mg to 670 mg, with 4 subjects administered the maximum 20 doses (mean 653 mg, range 640‐670 mg). No serious adverse events (AEs) were reported. Of treatmentemergent AEs, 96% were mild in severity, none were severe and 58% were opioid withdrawal‐related. Noribogaine plasma concentrations showed high intersubject variability, even between subjects with similar unit/daily/total doses. Cmax values following multiple dosing ranging from 52 to 252 (mean 102) ng/mL. After oral administration of noribogaine, observed plasma concentrations over time were consistent with an open, 2 compartment first‐order absorption model. Steady‐state was reached between 12 and 24 hours in a majority of subjects (5) and within 48 hours for the remaining (2). The largest ΔQTcF by subject ranged from 22‐51 msec (mean 33 msec). A concentration‐dependent increase in DQTcF was observed, corresponding to a predicted ΔQTcF of 17 msec at the geometric mean peak concentration of 89.1 ng/mL. No QTc changes resulted in AEs or discontinuation. Scores on withdrawal and mood scales decreased rapidly and substantially following administration of noribogaine, and this was supported by non‐solicited self‐reports that the withdrawal experience was less severe compared with previous attempts in the majority of subjects. Mean (SD) SOWS score at baseline was 30.3 (10.6) and declined to 16.8 (7.4) one hour after loading dose administration; at 51 hours post‐loading dose, mean SOWS score was 10.4 (9.7). Mean (SD) POMS total mood disturbance (TMD) score was 53.8 (22.2) at baseline and declined to 37.3 (43.3) at 57 hours post‐loading dose. Consistent with the expected time course of opioid withdrawal, 3 subjects experienced an increase in withdrawal symptoms 48‐72 h post the last pre‐t eatment opioid administration (mean of 11 h prior to noribogaine loading dose), 2 of whom withdrew from the study. All 4 subjects who remained in the clinic after 72 hours experienced further decreases in withdrawal and mood scores (SOWS: 4.8 (4.9) at 81 h; POMS TMD: 0.8 (4.6) at 84 h). Subjects returned to their pre‐treatment environment, largely devoid of support; 5 subjects relapsed, 3 were lost to follow‐up, and 1 remained abstinent (15 weeks). Conclusions: Noribogaine treatment for up to 5 days was well tolerated. The previously noted QTc effect was confirmed, and a dosing algorithm with QTc criteria was successful in avoiding pronounced QTc prolongation (i.e., no QTcF>500 msec or ΔQTcF >60 msec). Steady‐state noribogaine concentrations were reached rapidly with the use of a loading dose. Clinically significant reductions in withdrawal symptoms and mood assessments were seen following noribogaine administration. These findings support continued evaluation of noribogaine in treating opioid dependence under medical supervision in controlled clinical trials. Educational Objectives: At the conclusions of this activity, participants should be able to: 1. Describe noribogaine as a potential non‐addictive, nonopioid treatment for opioid dependence. 2. Examine the utility of a predefined dosing algorithm to avoid pronounced QTc prolongation. 3. Recognize the importance/challenge of conducting controlled clinical trials in the opioid‐dependents.","[0, 0, 1, 0]"
"2913","Ecstasy use and depression: A 4-year longitudinal study among an Australian general community sample.^\nRationale: Longitudinal, population-based studies can better assess the relationship of ecstasy use with depression. Objectives: We examined whether change in ecstasy use was associated with change in depressive symptoms/probable depression over a 4-year period, among a large Australian sample. Methods: The Personality and Total Health project is a longitudinal general community study of Australians from Canberra and Queanbeyan. Data from the youngest cohort when aged 24-30 (N = 2, 128) and 4 years later (N = 1, 977) was included. The Goldberg depression scale and the Brief Patient Health Questionnaire measured depressive symptoms and probable depression, respectively. Multilevel growth models also considered demographics, psychosocial characteristics, and other drug use. Results: Ecstasy use was not associated with long-term depressive symptoms or greater odds of depression in multivariate analyses. Users had more self-reported depressive symptoms when using ecstasy compared to not using. However, differences between people who had and had not ever used ecstasy largely accounted for this. Other factors were more important in the prediction of depression. Conclusions: It would be premature to conclude that ecstasy use is not related to the development of long-term depressive symptoms, given the relatively low level of ecstasy and other drug use in this community sample. Results showed that other factors need to be considered when investigating ecstasy use and depression. © 2013 Springer-Verlag Berlin Heidelberg.","[0, 0, 0, 1]"
"2926","Experimentally induced aggressive behavior in subjects with 3,4-methylenedioxy-methamphetamine (""Ecstasy"") use history: Psychobiological correlates.^\nPurpose: Objective measures of experimentally induced aggressiveness were evaluated in 12 male 3,4-methylenedioxy-methamphetamine (MDMA, ""Ecstasy"") users, in comparison with 20 healthy male subjects. Methods: All the subjects were preliminarily submitted to DSM-IV interviews and Buss-Durkee Hostility Inventory (BDHI). During a laboratory task, the Point Subtraction Aggression Paradigm (PSAP), subjects earned monetary reinforcers with repeated button presses, and were provoked by the subtraction of money that was attributed to a fictitious other participant. Subjects could respond by ostensibly subtracting money from the fictitious subject (the aggressive response). Escape responses were also possible protecting the counter from monetary subtractions. Results: Money-earning responses were not different in Ecstasy users and controls; aggressive responses were significantly higher in Ecstasy users in comparison with control subjects (F=20.74, P<.001). Baseline adrenocorticotropic hormone (ACTH) and cortisol (CORT) levels were higher in Ecstasy users than in controls. No difference was found in norepinephrine (NE) and epinephrine (EPI) basal levels of the two groups. During the experimentally induced aggressiveness, plasma ACTH concentrations increased significantly less and NE and EPI levels, together with heart rate (HR), increased significantly more in Ecstasy users than in healthy subjects. Despite ACTH-blunted responses, CORT did not increase differently from controls in Ecstasy users. PSAP aggressive responses positively correlated with catecholamines and CORT changes, BDHI Direct Aggression and Irritability scores, both in Ecstasy users and controls. A significant correlation was found between Ecstasy exposure extent and aggressive responses (r=.78, P<.001). Implications: Our findings suggest that Ecstasy users have higher outward-directed aggressiveness than healthy subjects. Aggressiveness in MDMA subjects seems to be associated more with MDMA pharmacological effects than with personality traits: Nevertheless, a premorbid psychobiological proneness to aggressive behavior cannot be excluded. Increased catecholamines reactivity, basal hypothalamus-pituitary-adrenal (HPA) axis hyperactivity, and blunted ACTH responses could be due to MDMA action on monoaminergic pathways and adrenal function. © 2001 Elsevier Science Inc. All rights reserved.","[0, 1, 0, 0]"
