"id","text","labels"
"9124","Altered visual perception in long-term ecstasy (MDMA) users.^\nRATIONALE: The present study investigated the long-term consequences of ecstasy use on visual processes thought to reflect serotonergic functions in the occipital lobe. Evidence indicates that the main psychoactive ingredient in ecstasy (methylendioxymethamphetamine) causes long-term changes to the serotonin system in human users. Previous research has found that amphetamine-abstinent ecstasy users have disrupted visual processing in the occipital lobe which relies on serotonin, with researchers concluding that ecstasy broadens orientation tuning bandwidths. However, other processes may have accounted for these results. OBJECTIVES: The aim of the present research was to determine if amphetamine-abstinent ecstasy users have changes in occipital lobe functioning, as revealed by two studies: a masking study that directly measured the width of orientation tuning bandwidths and a contour integration task that measured the strength of long-range connections in the visual cortex of drug users compared to controls. METHOD: Participants were compared on the width of orientation tuning bandwidths (26 controls, 12 ecstasy users, 10 ecstasy + amphetamine users) and the strength of long-range connections (38 controls, 15 ecstasy user, 12 ecstasy + amphetamine users) in the occipital lobe. RESULTS: Amphetamine-abstinent ecstasy users had significantly broader orientation tuning bandwidths than controls and significantly lower contour detection thresholds (CDTs), indicating worse performance on the task, than both controls and ecstasy + amphetamine users. CONCLUSION: These results extend on previous research, which is consistent with the proposal that ecstasy may damage the serotonin system, resulting in behavioral changes on tests of visual perception processes which are thought to reflect serotonergic functions in the occipital lobe.","[0, 1, 0, 0, 0, 0]"
"9149","LSD, madness and healing: Mystical experiences as possible link between psychosis model and therapy model.^\nBACKGROUND: For a century, psychedelics have been investigated as models of psychosis for demonstrating phenomenological similarities with psychotic experiences and as therapeutic models for treating depression, anxiety, and substance use disorders. This study sought to explore this paradoxical relationship connecting key parameters of the psychotic experience, psychotherapy, and psychedelic experience. METHODS: In a randomized, double-blind, placebo-controlled, crossover design, 24 healthy volunteers received 50 μg d-lysergic acid diethylamide (LSD) or inactive placebo. Psychotic experience was assessed by aberrant salience (Aberrant Salience Inventory, ASI), therapeutic potential by suggestibility (Creative Imagination Scale, CIS) and mindfulness (Five Facet Mindfulness Questionnaire, FFMQ; Mindful Attention Awareness Scale, MAAS; Experiences Questionnaire, EQ), and psychedelic experience by four questionnaires (Altered State of Consciousness Questionnaire, ASC; Mystical Experiences Questionnaire, MEQ; Challenging Experiences Questionnaire, CEQ; Ego-Dissolution Inventory, EDI). Relationships between LSD-induced effects were examined. RESULTS: LSD induced psychedelic experiences, including alteration of consciousness, mystical experiences, ego-dissolution, and mildly challenging experiences, increased aberrant salience and suggestibility, but not mindfulness. LSD-induced aberrant salience correlated highly with complex imagery, mystical experiences, and ego-dissolution. LSD-induced suggestibility correlated with no other effects. Individual mindfulness changes correlated with aspects of aberrant salience and psychedelic experience. CONCLUSIONS: The LSD state resembles a psychotic experience and offers a tool for healing. The link between psychosis model and therapeutic model seems to lie in mystical experiences. The results point to the importance of meaning attribution for the LSD psychosis model and indicate that psychedelic-assisted therapy might benefit from therapeutic suggestions fostering mystical experiences.","[0, 1, 0, 0, 0, 0]"
"9174","Cognitive behavior therapy to prevent relapse following intravenous ketamine in treatment-resistant depression.^\nBackground: Ketamine has been shown to be a rapid and robust antidepressant, though effects of a single treatment are shortlived. Repeated infusions may prolong the effect somewhat, but worrisome cognitive effects of repeated exposure in rodents and substance abusers give pause to indefinite treatment. Thus, there is a great need to identify alternative augmentation/maintenance strategies capable of sustaining the ketamine's rapid antidepressant effects. The proposed study explores the feasibility and potential efficacy of combining ketamine and cognitive behavior therapy (CBT) to sustain this antidepressant response. Methods: Fifteen subjects with Major Depressive Episode will be recruited to undergo a brief course of 4 intravenous infusions of ketamine, given twice weekly for two weeks in combination with 12 sessions of CBT. Efficacy will be assessed using measures of sustained response (>50% decrease in Montgomery‐Asberg Depressive Rating Scale) for 8 weeks following the last infusion. Results: To date, 8 subjects have enrolled and initiated or completed the protocol. Half (4/8) have a history of electroconvulsive therapy and most (5/8, 63%) have a history of hospitalization. Most (5/8, 63%) achieved response within the ketamine treatment period. Among completed responders, all (4/4) have retained response through 8 weeks following the last infusion. On longer‐term follow‐up of completed responders, 2 patients relapsed 3 and 4 months following the last infusion. Conclusions: Preliminary data demonstrate the feasibility of combining ketamine and CBT, with suggestions that CBT may sustain antidepressant effects following 4 ketamine infusions. Additional large and well‐powered randomized controlled studies are warranted to definitively demonstrate efficacy.","[1, 0, 0, 0, 0, 0]"
"9182","Intravenous Ketamine Infusions in Treatment-Resistant Bipolar Depression: An Open-Label Naturalistic Observational Study.^\nPURPOSE: Bipolar disorder is a chronic and recurrent condition often associated with treatment resistance and suicidality. There is an unmet need for effective treatment in this group of patients. Ketamine has been demonstrated to have antidepressant and antisuicidal properties in unipolar depression. Most of the available studies concern unipolar depression. Here, we present the efficacy and safety of IV ketamine as an add-on treatment in patients with bipolar I and bipolar II depression. PATIENTS AND METHODS: Thirteen patients with treatment-resistant bipolar depression (TRBD) received eight IV infusions of 0.5 mg/kg ketamine twice a week over four weeks. This is an open-label naturalistic observational study. Ketamine is an add-on treatment. Depressive symptoms were measured with the Montgomery-Asberg Depression Rating Scale (MADRS), and manic symptoms were measured with the Young Mania Rating Scale (YMRS). Psychomimetic symptoms were assessed with the Clinician-Administered Dissociative States Scale (CADSS) and the Brief Psychiatric Rating Scale (BPRS). RESULTS: The rates of response and remission after the seventh infusion of ketamine were 61.5% and 46.2%, respectively. A significant antisuicidal effect was observed in responders at the 7th infusion. Suicidality was measured with item 10 on the MADRS scale. The average time to respond was between 21.1 and 23.2 days to remission. There was an increase in the CADSS scores during the treatment compared to baseline and follow-up, but no differences between responders and non-responders were observed. No affective switch was observed according to the YMRS scale scores. Ketamine treatment was associated with a transient increase in arterial blood pressure. No serious adverse events, however, were observed. CONCLUSION: This report presents the preliminary results of IV ketamine effectiveness and safety in treatment-resistant bipolar depression. The findings suggest that it is a feasible, safe and well-tolerated treatment option in this group of patients. There is a definite need for more studies in this field.","[1, 1, 0, 0, 0, 0]"
"9257","MDMA-assisted psychotherapy for treatment of anxiety and other psychological distress related to life-threatening illnesses: a randomized pilot study.^\nThe success of modern medicine creates a growing population of those suffering from life-threatening illnesses (LTI) who often experience anxiety, depression, and existential distress. We present a novel approach; investigating MDMA-assisted psychotherapy for the treatment of anxiety in people with an LTI. Participants with anxiety from an LTI were randomized in a double-blind study to receive MDMA (125 mg, n = 13) or placebo (n = 5) in combination with two 8-h psychotherapy sessions. The primary outcome was change in State-Trait Anxiety Inventory (STAI) Trait scores from baseline to one month post the second experimental session. After unblinding, participants in the MDMA group had one open-label MDMA session and placebo participants crossed over to receive three open-label MDMA sessions. Additional follow-up assessments occurred six and twelve months after a participant's last experimental session. At the primary endpoint, the MDMA group had a greater mean (SD) reduction in STAI-Trait scores, - 23.5 (13.2), indicating less anxiety, compared to placebo group, - 8.8 (14.7); results did not reach a significant group difference (p = .056). Hedges' g between-group effect size was 1.03 (95% CI: - 5.25, 7.31). Overall, MDMA was well-tolerated in this sample. These preliminary findings can inform development of larger clinical trials to further examine MDMA-assisted psychotherapy as a novel approach to treat individuals with LTI-related anxiety.Trial Registration: clinicaltrials.gov Identifier: NCT02427568, first registered April 28, 2015.","[1, 1, 0, 0, 0, 0]"
"9277","Low-dose ketamine does not improve the speed of recovery from depression in electroconvulsive therapy: a randomized controlled trial.^\nOBJECTIVE: Electroconvulsive therapy (ECT) is a well-established therapeutic intervention for major depressive disorder. Recent literature has shown that the anesthetic agent ketamine has some antidepressant properties at low doses and may be an alternative therapy for treatment-resistant major depressive disorder. We hypothesized that the use of low-dose ketamine as an anesthetic adjunct in ECT would more rapidly improve depression while maintaining hemodynamic stability than ECT with propofol alone. METHODS: Institutional ethics approval was obtained, and the use of ketamine in this study was approved by Health Canada. This is a randomized, double-blinded, placebo-controlled trial that involved ketamine administration at 0.5 mg/kg IV in addition to propofol anesthesia for ECT. The primary outcome was the number of ECT treatments required to achieve a 50% reduction in the Montgomery-Asberg Depression Rating Scale (MADRS). Secondary outcomes included the number of ECT treatments required to achieve a 25% reduction in MADRS score, as well as any differences in the Clinical Global Impression Scale for Severity, hemodynamic variables, and seizure duration. Adverse events were recorded for safety assessment. RESULTS: A total of 45 patients completed the study. No difference was found between groups with respect to the primary or secondary outcomes. The ketamine group showed a trend towards a decreased dose of propofol required to achieve adequate anesthesia. No adverse events were reported. CONCLUSION: Low-dose ketamine does not improve psychiatric outcomes in the setting of propofol-based anesthesia for ECT. Specifically, ketamine did not reduce the number of ECT sessions necessary to achieve a 50 or 25% reduction in MADRS scores. Reassuringly, the fact that no differences in hemodynamic variables or unexpected adverse events occurred suggests that low-dose ketamine may be safely used in this setting should clinical indications warrant its use. CLINICAL TRIAL REGISTRATION: ClinicalTrials.gov, NCT02579642.","[1, 1, 0, 0, 0, 0]"
"9340","Single bolus low-dose of ketamine does not prevent postpartum depression: a randomized, double-blind, placebo-controlled, prospective clinical trial.^\nPURPOSE: Postpartum depression is a common complication of childbirth. In the last decade, it has been suggested that subdissociative-dose ketamine is a fast-acting antidepressant. We aimed to investigate the efficacy of low-dose ketamine administered during caesarean section in preventing postpartum depression. METHODS: Using a randomized, double-blind, placebo-controlled design, 330 parturients who were scheduled to undergo caesarean section were enrolled in this trial. The parturients were randomly assigned to receive intravenous ketamine (0.25 mg/kg diluted to 10 mL with 0.9% saline) or placebo (10 mL of 0.9% saline) within 5 min following clamping of the neonatal umbilical cord. The primary outcome was the degree of depression, which was evaluated using the Edinburgh Postnatal Depression Scale (EPDS) (a threshold of 9/10 was used) at 3 days and 6 weeks after delivery. The secondary outcome was the numeric rating scale score of pain at 3 day and 6 week postpartum. RESULTS: No significant differences were found in the prevalence of postpartum depression between the two groups at 3 days and 6 weeks after delivery. The pain scores measured at 3 days postoperatively were not significantly different between the groups, whereas the scores measured at 6 week postpartum were significantly reduced in the treatment group compared with the saline group (P = 0.014). CONCLUSIONS: Intra-operative low-dose ketamine (0.25 mg/kg) does not have a preventive effect on postpartum depression.","[1, 0, 0, 0, 0, 0]"
"9452","A randomized, placebo-controlled, phase 1 study to evaluate the effects of TAK-063 on ketamine-induced changes in fMRI BOLD signal in healthy subjects.^\nRationale: Phosphodiesterase 10A inhibitor TAK-063 has shown effects that suggest efficacy in schizophrenia treatment. Objective: This randomized, double-blind, placebo-controlled, incomplete-crossover study investigated effects of single oral administration of TAK-063 on ketamine-induced changes in blood oxygen level-dependent (BOLD) signal in healthy males. Methods: Healthy men aged 18 to 45 years with normal magnetic resonance imaging (MRI) scans and electroencephalogram measurements at screening were eligible. Each subject was randomized to one of nine treatment schedules: all subjects received placebo and two of three doses of TAK-063 followed by ketamine. The primary endpoint was ketamine-induced brain activity in select regions of the brain during resting state. Secondary endpoints included pharmacokinetic parameters of TAK-063, proportion of subjects with treatment-emergent adverse events (AEs), and percentage of subjects meeting criteria for abnormal safety laboratory tests and vital sign measurements. Results: The study comprised 27 subjects. Prior to ketamine infusion, TAK-063 exerted region-specific effects on resting state functional MRI (fMRI) BOLD signal. After ketamine administration, TAK-063 reduced the Cohen’s effect size for resting-state fMRI BOLD signal in key brain regions examined, and exerted similar effects on BOLD signal during the working memory task across all doses. TAK-063 was safe and well tolerated. Conclusions: Our results are consistent with non-clinical studies of ketamine and TAK-063 and clinical studies of ketamine and risperidone. It is unknown whether these data are predictive of potential antipsychotic efficacy, and further analyses are required. (PsycINFO Database Record (c) 2020 APA, all rights reserved)","[0, 0, 0, 0, 1, 0]"
"9472","Attentional processes in abstinent methylenedioxymethamphetamine (ecstasy) users.^\nIn recent years, methylenedioxymethamphetamine (MDMA or ecstasy) has gained great popularity among young adults. Although human research in abstinent users has focused primarily on memory function, little attention has been given to other neuropsychological functions that may have some bearing on memory performance, such as attention. Hence, the purpose of this study was to examine the effects of MDMA on attentional processes. Accordingly, 24 MDMA users and 30 matched normal controls were tested on the Wechsler Abbreviated Scale of Intelligence (WASI) and the Test of Everyday Attention (TEA). We found MDMA users to show generally no significant difference on attention tasks compared with controls with the exception of a single TEA subtest. More interestingly, we found some preliminary evidence to indicate that dosage, in terms of the number of tablets used, may be related to impairment on specific component attentional tasks. This finding brings to light the important relationship between poor attentional processes and drug-taking behaviors and their reciprocal relationship.","[0, 1, 0, 0, 0, 0]"
"9484","Replication of ketamine's antidepressant efficacy in bipolar depression: a randomized controlled add-on trial.^\nBACKGROUND: Currently, no pharmacological treatments for bipolar depression exist that exert rapid (within hours) antidepressant or antisuicidal effects. We previously reported that intravenous administration of the N-methyl-D-aspartate antagonist ketamine produced rapid antidepressant effects in patients with treatment-resistant bipolar depression. The present study sought to replicate this finding in an independent sample. METHODS: In this double-blind, randomized, crossover, placebo-controlled study, 15 subjects with DSM-IV bipolar I or II depression maintained on therapeutic levels of lithium or valproate received a single intravenous infusion of either ketamine hydrochloride (.5 mg/kg) or placebo on 2 test days 2 weeks apart. The primary outcome measure was the Montgomery-Asberg Depression Rating Scale, which was used to rate overall depressive symptoms at baseline; at 40, 80, 110, and 230 minutes postinfusion; and on days 1, 2, 3, 7, 10, and 14 postinfusion. RESULTS: Within 40 minutes, depressive symptoms, as well as suicidal ideation, significantly improved in subjects receiving ketamine compared with placebo (d = .89, 95% confidence interval = .61-1.16, and .98, 95% confidence interval = .64-1.33, respectively); this improvement remained significant through day 3. Seventy-nine percent of subjects responded to ketamine and 0% responded to placebo at some point during the trial. The most common side effect was dissociative symptoms, which occurred only at the 40-minute time point. CONCLUSIONS: This study replicated our previous finding that patients with bipolar depression who received a single ketamine infusion experienced a rapid and robust antidepressant response. In addition, we found that ketamine rapidly improved suicidal ideation in these patients.","[1, 1, 0, 0, 0, 0]"
"9612","White matter alterations in chronic MDMA use: Evidence from diffusion tensor imaging and neurofilament light chain blood levels.^\n3,4–Methylenedioxymethamphetamine (MDMA, “Ecstasy”) is a serotonin- and noradrenaline-releasing substance, currently among the most widely used illicit substances worldwide. In animal studies, repeated exposure to MDMA has been associated with dendritic but also axonal degeneration in the brain. However, translation of the axonal findings, specifically, to humans has been repeatedly questioned and the few existing studies investigating white matter alterations in human chronic MDMA users have yielded conflicting findings. In this study, we combined whole-brain diffusion tensor imaging and neurofilament light chain (NfL) analysis in blood to reveal potential MDMA-induced axonal neuropathology. To this end, we assessed 39 chronic MDMA users and 39 matched MDMA-naïve healthy controls. MDMA users showed increased fractional anisotropy in several white matter tracts, most prominently in the corpus callosum as well as corticospinal tracts, with these findings partly related to MDMA use intensity. However, the NfL levels of MDMA users were not significantly different from those of controls. We conclude that MDMA use is not associated with significant white matter lesions due to the absence of reduced fractional anisotropy and increased NfL levels commonly observed in conditions associated with white matter lesions, including stimulant and ketamine use disorders. Hence, the MDMA-induced axonal degradation demonstrated in animal models was not observed in this human study of chronic MDMA users.","[0, 1, 0, 0, 0, 0]"
"75","Repeated ketamine infusions for antidepressant-resistant PTSD: Methods of a multicenter, randomized, placebo-controlled clinical trial.^\nPosttraumatic stress disorder (PTSD) is a debilitating disorder with limited medication treatment options. Recent reports have described the dearth of research on new drug development as a crisis in the pharmacotherapy of PTSD. There are only two PTSD medications approved by the U.S. Food and Drug Administration, and both are serotonergic antidepressants. Therefore, there is a tremendous need to identify more effective and more rapidly acting pharmacotherapies for PTSD that work through novel neural mechanisms. Pilot evidence and case reports provided preliminary evidence supporting the safety and utility of investigating the therapeutic effects of ketamine in PTSD. However, the efficacy of this drug for PTSD has not yet been tested in active duty military or veteran populations. Here, we report the design and methods of a study funded under the Consortium to Alleviate PTSD. The study is a multisite, placebo-controlled, double-blind, randomized clinical trial to examine the dose-related efficacy of ketamine, as compared to placebo, in producing a rapid and sustained reduction in PTSD symptomatology in veterans and active duty military populations with antidepressant-resistant PTSD. Approximately 198 eligible participants who meet criteria for PTSD will be randomized to the study drug (i.e., ketamine 0.5 mg/kg, ketamine 0.2 mg/kg, or placebo). The study drug will be administered intravenously twice per week for 4 weeks, followed by a 4-week follow-up period. This ongoing study is the only trial of therapeutic effects of ketamine for PTSD and the first placebo-controlled trial to determine the dose-related effects of repeated ketamine on PTSD.","[1, 0, 0, 0, 0, 0]"
"120","Can 'floating' predict treatment response to ketamine? Data from three randomized trials of individuals with treatment-resistant depression.^\nKetamine has rapid-acting antidepressant properties but also potentially concerning transient dissociative side effects (SEs). Recent studies noted a positive correlation between treatment response to ketamine and general dissociative SEs, as well as ""floating"", a depersonalization SE (a subtype of the dissociative SEs). This analysis sought to determine whether floating mediates treatment response to ketamine. Data were pooled from three double-blind, crossover, placebo-controlled ketamine clinical trials across which 82 participants with treatment-resistant depression (TRD) (44 with bipolar depression and 38 with major depressive disorder) received placebo and ketamine (0.5 mg/kg) infusions. SEs were actively solicited in a standardized fashion before and after ketamine infusion. The hypothesis that a post-infusion experience of floating would mediate antidepressant response to ketamine was assessed at 230 min post-infusion and at Day 1. Montgomery-Asberg Depression Rating Scale (MADRS) total score was the dependent variable in a linear mixed effects model. Ketamine significantly decreased MADRS scores (p < 0.0001), but no relationship was detected between floating and MADRS score at either 230 min or Day 1 post-infusion. The hypothesized mediation effect of floating was also not detected at either 230 min or Day 1 post-infusion. Taken together, the findings do not support the hypothesis that ketamine's antidepressant effects are mediated by the dissociative depersonalization subtype SE of floating.","[1, 0, 0, 1, 0, 0]"
"121","Comprehensive assessment of side effects associated with a single dose of ketamine in treatment-resistant depression.^\nBACKGROUND: Concerns about ketamine for treating depression include abuse potential and the occurrence of psychotomimetic effects. This study sought to comprehensively assess side effects (SEs) associated with a single subanesthetic-dose intravenous ketamine infusion. A secondary aim was to examine the relationship between Clinician-Administered Dissociative States Scale (CADSS) scores and dissociative symptoms reported on a comprehensive, clinician-administered SE questionnaire. METHODS: Data from 188 participants were pooled from four placebo-controlled, crossover ketamine trials and one open-label study (n = 163 with either treatment-resistant major depressive disorder or bipolar disorder and 25 healthy controls). SEs were actively solicited in a standardized fashion and monitored over the time-course of each study. Statistical analyses assessed the effect of drug (ketamine, placebo) on SEs and measured the relationship between CADSS total score and SEs contemporaneously endorsed during structured interviews. RESULTS: Forty-four of 120 SEs occurred in at least 5% of participants over all trials. Thirty-three of these 44 SEs were significantly associated with active drug administration (versus placebo). The most common SE was feeling strange/weird/loopy. Most SEs peaked within an hour of ketamine administration and resolved completely by two hours post-infusion. No serious drug-related adverse events or increased ketamine craving/abuse post-administration were observed. A positive correlation was found between dissociative SEs and total CADSS score. LIMITATIONS: The post-hoc nature of the analysis; the limited generalizability of a single subanesthetic-dose ketamine infusion; and the lack of formal measures to assess ketamine's cognitive, urological, or addictive potential. CONCLUSIONS: No long-lasting significant SEs occurred over the approximately three-month follow-up period.","[0, 1, 0, 0, 0, 0]"
"127","Pilot study for the rapid alleviation of depression in depressed alcohol dependent persons using ketamine.^\nINTERVENTION: The intervention is utilising ketamine at sub‐anaesthetic doses. Dose range of ketamine is 0.1 to 2mgs/kg intramuscular (IM). All subjects are scheduled to receive 4 separate infusions of blinded ketamine/saline placebo, with each administration separated by 7 days. IM doses of ketamine in cohort 1 will be 0.1, 0.25 and 0.5mg/kg. In cohort 2, doses will be 0.5, 1, and 2 mg/kg (note: there is a common dose level between groups). Placebo will be inserted randomly into the dosing sequence. Clinic visits for each subject are the ketamine dose procedure, Follow‐up visits at day1, day 3 & day 7 post infusion (a total 4 visits per participant). For each participant there is an ascending dose subject to safety and tolerability of preceding dose. As above the 2nd cohort has a higher dose range. CONDITION: alcohol dependence depression PRIMARY OUTCOME: Proportion of subjects showing remission indicated by a Montgomery‐Asberg Depression Rating Scale (MADRAS) <7. Reduction in alcohol consumption. Assessed at interview with timeline follow‐back recording, Leeds Dependency Questionnaire, Negative Alcohol expectancy Questionnaire SECONDARY OUTCOME: Psychiatric symptoms: Symptom Checklist (SCL‐90R), Mini International Neuropsychiatric Interview (M.I.N.I.) Safety and tolerability based on self‐report by interview and on Medication Side‐effects Questionnaire by interview INCLUSION CRITERIA: Diagnostic Statistical Manual ‐ fourth edition, text revision (DSM‐IV‐TR) alcohol dependence; major depression with Montgomery‐Asberg Depression Rating Scale (MADRS) scores >20 able and willing to give informed consent.","[1, 1, 0, 0, 0, 0]"
"130","Ecstasy Check-Up: a multi-site trial of a brief intervention for ecstasy use.^\nINTERVENTION: Research Group: Within one 50‐minute session, the participant explores his/her ecstasy use and values. The specialist then offers feedback regarding the participant's use and provides participants with practical skills for reducing use. Suggestions are made that are in line with the participant's values. It is the decision of the participant to use these skills or not, and they are not pressured to quit or reduce their ecstasy use. CONDITION: Ecstasy and other substance use PRIMARY OUTCOME: The primary outcome will be ecstasy use measured by conducting a Timeline Followback interview. SECONDARY OUTCOME: Client satisfaction of E Check Up discussion, measured by administering the Client Satisfaction Questionnaire( CSQ‐8). INCLUSION CRITERIA: Have used ecstasy in the past 3 months, aged 16 years and over, fluency in English and willing to provide at least 2 locators","[0, 1, 0, 0, 0, 0]"
"151","Psilocybin-assisted psychotherapy for Generalised Anxiety Disorder.^\nINTERVENTION: Psilocybinâ€assisted Psychotherapy This will be the first clinical trial to investigate the use of psilocybinâ€assistedâ€psychotherapy in the treatment of Generalised Anxiety Disorder. The intervention is a combined pharmacological and psychological treatment. Dosing sessions The experimental drug is psilocybin, taken orally. There will be two dosing sessions approximately 3 weeks apart. Dose 1 = 25mg psilocybin; Dose 2 = 25 or 30mg psilocybin. Doses will be maintained at 25mg across both sessions unless the participant exhibits limited acute subjective response during the first session (as determined by acute effects questionnaires) without substantial adverse effects, in which case the dose will be increased to 30mg for the second session. A range of extraâ€pharmacological parameters are specified to optimise safety and efficacy. Psychotherapy The psychotherapy is conducted by qualified and experienced mental healthcare therapists who have also undergone an extensive trialâ€specific psychedelic therapist training program with supervised practice. All psychotherapy and dosing sessions will take part at BrainPark, Monash University, within comfortably furnished and aesthetically pleasing rooms. The psychological treatment comprises preparatory psychotherapy, dosing support, and integrative psychotherapy. *Preparatory psychotherapy includes a range of approaches supporting safe and effective dosing sessions, and sustained outcomes. 3â€toâ€5 x 90â€minute sessions will take place approximately weekly preceding the first dosing session. *Dosing session support occurs on the day of psilocybin administration, and is based on bestâ€practice in psychedelic therapies, including a range of approaches that support safe and effective administration and sustained CONDITION: Generalised Anxiety Disorder; ; Generalised Anxiety Disorder Mental Health â€ Anxiety PRIMARY OUTCOME: Change in Hamilton Anxiety Ratings Scale (HAMâ€A). The HAMâ€A is a gold standard clinicianâ€rated instrument that comprises 14 items measuring both psychological and physiological aspects of anxiety on a rating scale of 0 (not present) to 4 (very severe).[Baseline, Week 11] SECONDARY OUTCOME: Acceptability of the intervention, assessed using the Acceptability of Intervention Measure (AIM)[Week 8] Appropriateness of the intervention, assessed using the Intervention Appropriateness Measure (IAM) [Week 8] Change in alcohol misuse, assessed using the Alcohol Use Disorders Identification Test (AUDIT) ; [At conclusion of the study] Rates of clinical remission as assessed by change in HAMâ€A[Baseline, week 11, week 23] Rates of clinical response as assessed by change in HAMâ€A [Baseline, week 11, week 23] INCLUSION CRITERIA: *Adults experiencing severe GAD. *Proficiency in English. *Provide a contact (relative, spouse, close friend or other Support Person) who can transport and provide support to participant following two or three experimental sessions. *Taper and cease of certain excluded medications is deemed appropriate, agreeable, and under supportive care, and successful following confirmation of preliminary enrolment. Note, prospective participants are not required to taper and cease prior to preliminary enrolment. *Agree to all studyâ€related requirements. ; [Baseline, week 11, week 23] Change in anxiety severity assessed using Generalized Anxiety Disorder 7â€item Scale (GADâ€7)[Baseline, week 11, week 23] Change in disability, assessed using Sheehan Disability Scale (SDS)[Baseline, week 11, week 23] Change in drug misuse, assessed using the Drug Use Disorders Identification Test (DUDIT)[Baseline, week 11, week 23] Change in Hamilton Anxiety Ratings Scale (HAMâ€A)[Baseline, week 23] Change in quality of life, assessed using Personal Wellbeing Inventory (PWI)[Baseline, week 11, week 23] Change in suicidality, as assessed using the Ultra Brief Checklist for Suicidality (UBCS)[Baseline; weekly (weeks 7â€16); threeâ€weekly (weeks 16â€23)] Change in symptoms of agoraphobia, assessed using the Agoraphobia Dimensional Scale (AG €D)[Baseline, week 11, week 23] Change in symptoms of depression, assessed using the Quick Inventory of Depression (QIDSâ€SR)[Baseline, week 11, week 23] Change in symptoms of panic disorder, assessed using the Panic Disorder Severity Scale â€ Self Rated (PDSSâ€SR)[Baseline, week 11, week 23] Change in symptoms of social anxiety, assessed using the Miniâ€Social Phobia Inventory (Miniâ€SPIN)[Baseline, week 11, week 23] Change in tobacco misuse, assessed using the selfâ€reported number of cigarettes smoked[Baseline, week 11, week 23] Feasibility of the intervention, assessed using the Feasibility of Intervention Measure (FIM)[Week 8] Frequency of Adverse Events and Serious Adverse Events associated with participation in the trial, as measured using trial AE/SAE report forms that follow the CTCAE v5.[At conclusion of the study] Proportion of participants who complete both dosing sessions and Primary Endpoint assessment, according to audit of study records","[1, 1, 0, 0, 0, 0]"
